title,lon,price,misc,lat,date,details_link,hood
Wake up every morning looking at the beautiful water and enjoy your,40.698264,$569000,,-73.933987,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-wake-up-every-morning/7168676483.html, (S.E. Annadale)
Call Today For Free Appointment For Consultation Of Listing Your Home,40.708803,$0,,-73.950760,Jul 30,https://newyork.craigslist.org/stn/reb/d/call-today-for-free-appointment-for/7168676280.html,
1 Bedroom Good condition,40.708803,$225000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-good-condition/7165890116.html, (Brooklyn)
1 Bedroom Excellent condition,40.708803,$225000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-excellent-condition/7165886303.html, (Brooklyn)
Quite spacious 2 bedroom apartment East Flatbush,40.708803,$225000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-quite-spacious-2-bedroom/7165882722.html, (Brooklyn)
SHEEPSHEAD BAY Large 2 bedroom,40.708803,$225000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-sheepshead-bay-large-2-bedroom/7165879380.html, (Brooklyn)
Beautifully renovated spacious two bedroom co-op,40.708803,$220000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautifully-renovated-spacious/7165872806.html, (Brooklyn)
One bedroom apartment,40.708803,$220000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-one-bedroom-apartment/7165868934.html, (Brooklyn)
Large One Bedroom Co-Op,40.708803,$220000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-one-bedroom-co-op/7165865661.html, (Brooklyn)
Studio Coop Apartment,40.708803,$210000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-studio-coop-apartment/7165817807.html, (Brooklyn)
2 Bedroom Renovated,40.708803,$219000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bedroom-renovated/7165813223.html, (Brooklyn)
Beautiful studio coop,40.708803,$215000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-studio-coop/7165808788.html, (Brooklyn)
Gorgeous one bedroom,40.708803,$210000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-gorgeous-one-bedroom/7165799545.html, (Brooklyn)
Beautiful studio Gravesend,40.708803,$205000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-studio-gravesend/7165790096.html, (Brooklyn)
2 BEDROOM-GOOD LOCATION,40.708803,$200000,,-73.950760,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bedroom-good-location/7165772531.html, (Brooklyn)
Adorable studio,40.748400,$199000,,-73.996700,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-adorable-studio/7165768457.html, (Brooklyn)
Beautiful studio don't miss!!!,40.748400,$199000,,-73.996700,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-studio-dont-miss/7165764108.html, (Brooklyn)
Large 2bdr coop,40.748400,$199000,,-73.996700,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-2bdr-coop/7165740969.html, (Brooklyn)
One bedroom co-op apartment,40.748400,$199000,,-73.996700,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-one-bedroom-co-op-apartment/7165733888.html, (Brooklyn)
Very cozy one bedroom,40.748400,$199000,,-73.996700,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-very-cozy-one-bedroom/7165730854.html, (Brooklyn)
Beautiful One bedrooms apartment,40.748400,$199000,,-73.996700,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-one-bedrooms/7165725753.html, (Brooklyn)
Gorgeous Studio apartment,40.671638,$199000,,-73.950334,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-gorgeous-studio-apartment/7165718027.html, (Brooklyn)
ATTENTION BUILDERS LAND FOR SALE S.E ANNADALE AREA ...NOT FLOOD ZONE..,40.671638,$209000,,-73.950334,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-attention-builders-land/7168674356.html, (S.E. Annadale)
One bedroom Coop good cond,40.671638,$199000,,-73.950334,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-one-bedroom-coop-good-cond/7165713480.html, (Brooklyn)
GORGEOUS 1 BEDROOM,40.671638,$199000,,-73.950334,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-gorgeous-1-bedroom/7165708801.html, (Brooklyn)
GORGEOUS STUDIO,40.671638,$198000,,-73.950334,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-gorgeous-studio/7165692879.html, (Brooklyn)
ATTENTION BUILDERS LAND FOR SALE S.E ANNADALE AREA ...NOT FLOOD ZONE..,40.671638,$209000,,-73.950334,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-attention-builders-land/7168674175.html, (S.E. Annadale)
Cozy 1 bedroom,40.671638,$0,,-73.950334,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-cozy-1-bedroom/7159965899.html, (Brooklyn)
GORGEOUS STUDIO,40.673519,$189000,,-73.958122,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-gorgeous-studio/7159971434.html, (Brooklyn)
Beautiful Studio apartment,40.673519,$189000,,-73.958122,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-studio-apartment/7159975376.html, (Brooklyn)
ATTENTION BUILDERS LAND FOR SALE S.E ANNADALE AREA ...NOT FLOOD ZONE..,40.673519,$209000,,-73.958122,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-attention-builders-land/7168674012.html, (S.E. Annadale)
1BEDROOM IN A GORGEOUS APARTMENT,40.673519,$191000,,-73.958122,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1bedroom-in-gorgeous-apartment/7159978435.html, (Brooklyn)
2 Bedroom CoOp Apt,40.673519,$180000,,-73.958122,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bedroom-coop-apt/7159960832.html, (Brooklyn)
BEAUTIFUL ONE BEDROOM COOP,40.673519,$179000,,-73.958122,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-one-bedroom-coop/7159958437.html, (Brooklyn)
Large 1 bedroom,40.673519,$154900,,-73.958122,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-1-bedroom/7159952496.html, (Brooklyn)
1 Bdrm,40.607194,$1450,,-74.167559,Jul 30,https://newyork.craigslist.org/brx/reo/d/bronx-1-bdrm/7167448761.html, (Rowland st)
Spacious Co-op 1 bedroom,40.607194,$169000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-spacious-co-op-1-bedroom/7159955970.html, (Brooklyn)
Bright studio apartment,40.607194,$135000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-bright-studio-apartment/7159950437.html, (Brooklyn)
1 Bedroom Excellent condition,40.607194,$228888,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-excellent-condition/7167425209.html, (Brooklyn)
2 Bedroom Excellent condition,40.607194,$229000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bedroom-excellent-condition/7167430411.html, (Brooklyn)
1 Bedroom Gravesend Excellent condition,40.607194,$229000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-gravesend-excellent/7167434588.html, (Brooklyn)
Move-in condition 2-bedroom apartment,40.607194,$239000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-move-in-condition-2-bedroom/7167439413.html, (Brooklyn)
ATTENTION BUILDERS LAND FOR SALE S.E ANNADALE AREA ...NOT FLOOD ZONE..,40.607194,$209000,,-74.167559,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-attention-builders-land/7168673428.html, (S.E. Annadale)
Crown Heights 1 Bedroom Excellent condition,40.607194,$239000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-crown-heights-1-bedroom/7167445359.html, (Brooklyn)
2 BEDROOM-GOOD LOCATION,40.607194,$239000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bedroom-good-location/7167450119.html, (Brooklyn)
ATTENTION BUILDERS LAND FOR SALE S.E ANNADALE AREA ...NOT FLOOD ZONE..,40.607194,$209000,,-74.167559,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-attention-builders-land/7168673237.html, (S.E. Annadale)
40 Year Celebration -only 3% Commissions*EXPERIENCE MATTERS*,40.607194,$650000,,-74.167559,Jul 30,https://newyork.craigslist.org/que/reb/d/middle-village-40-year-celebration-only/7152793253.html, (MIDDLE VILLAGE AND ALL SURROUNDING AREAS)
1 Bedroom fully renovated,40.607194,$245000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-fully-renovated/7167452357.html, (Brooklyn)
Experience Makes a Difference to Buyers/Sellers,40.607194,$785000,,-74.167559,Jul 30,https://newyork.craigslist.org/que/reb/d/middle-village-experience-makes/7155473917.html, (MIDDLE VILLAGE AND SURROUNDING AREAS)
1 Bedroom Excellent condition,40.607194,$245000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-excellent-condition/7167455509.html, (Brooklyn)
1 Bedroom Excellent condition,40.607194,$249000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-1-bedroom-excellent-condition/7167459321.html, (Brooklyn)
Great One Bedroom Coop,40.607194,$249000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-great-one-bedroom-coop/7167462069.html, (Brooklyn)
OPPORTUNITY TO PLACE A SCHOOL,40.607194,$6675000,,-74.167559,Jul 30,https://newyork.craigslist.org/que/reb/d/middle-village-opportunity-to-place/7164959094.html, (MIDDLE VILLAGE-LARGE PARCEL WITH PARKING LOT)
Beautiful 2 Bdr Co-Op Sheepshead Bay,40.607194,$249000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-2-bdr-co-op/7167470227.html, (Brooklyn)
Three bedroom,40.607194,$249000,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-three-bedroom/7167474312.html, (Brooklyn)
Beautiful 1 bedroom,40.607194,$249900,,-74.167559,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-1-bedroom/7167481040.html, (Brooklyn)
Home is Where the Brewery is!,40.607194,$1945000,,-74.167559,Jul 30,https://newyork.craigslist.org/mnh/reo/d/clear-lake-home-is-where-the-brewery-is/7167185872.html," (Clear Lake, WI)"
"CASH COW! NO RENT CONTROL $2,650,000 MILLION",40.607194,$2650000,,-74.167559,Jul 30,https://newyork.craigslist.org/que/reb/d/middle-village-cash-cow-no-rent-control/7164959909.html," (MIDDLE VILLAGE,NY 'TENANT BOARD OF ED')"
CASH ONLY – Great Opportunity to own a 2bd/1bth HDFCCoop in Morrisania,40.607194,$95000,,-74.167559,Jul 30,https://newyork.craigslist.org/brx/reo/d/bronx-cash-only-great-opportunity-to/7168671447.html, (Morrisiana)
4 Bedroom Colonial plus att. 1 bedroom inlaw apt,40.607194,$615000,,-74.167559,Jul 30,https://newyork.craigslist.org/fct/reo/d/trumbull-4-bedroom-colonial-plus-att-1/7166301030.html, (Trumbull)
Calling All Therapists- CDC Compliant Office Suites,40.607194,$0,,-74.167559,Jul 30,https://newyork.craigslist.org/mnh/reo/d/new-york-calling-all-therapists-cdc/7168670723.html, (Flatiron)
"Giving you some Me Time - Home in Jamaica. 3 Beds, 1 Baths",40.607194,$525000,,-74.167559,Jul 30,https://newyork.craigslist.org/que/reb/d/giving-you-some-me-time-home-in-jamaica/7168670578.html, (Jamaica)
Perfect No Fee 2 bedroom/2 bath in LIC w/ gym & landscaped terrace,40.607194,$4151,,-74.167559,Jul 30,https://newyork.craigslist.org/que/reo/d/long-island-city-perfect-no-fee-2/7168670257.html, (Long Island City)
"Sunny, renovated 2 BR w/ on-site laundry NO FEE",40.749483,$2700,,-73.975383,Jul 30,https://newyork.craigslist.org/que/reo/d/sunnyside-sunny-renovated-2-br-on-site/7168669631.html, (Sunnyside)
Modern No Fee 2 BR/2 BA in Long Island City w/ fitness center,40.749483,$4151,,-73.975383,Jul 30,https://newyork.craigslist.org/que/reo/d/long-island-city-modern-no-fee-2-br-2/7168659901.html, (Long Island City)
Looking for Cash/Off-Market Deals?,40.712983,$0,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-looking-for-cash-off-market/7168654713.html,
124 Jackson Avenue 2nd Floor B,40.712983,$1950,,-73.878508,Jul 30,https://newyork.craigslist.org/lgi/reo/d/mineola-124-jackson-avenue-2nd-floor/7166111565.html, (Mineola)
LIC Industrial Space Available for Rent,40.712983,$4200,,-73.878508,Jul 30,https://newyork.craigslist.org/que/reo/d/astoria-lic-industrial-space-available/7168659527.html, (Long Island City / Astoria)
"Historic, restored Catholic church",40.712983,$212000,,-73.878508,Jul 30,https://newyork.craigslist.org/mnh/reo/d/eureka-historic-restored-catholic-church/7168658538.html,
1 TRUE BEDROOM IN CLINTON HILL/BEDTUY! TONS OF LIGHT!,40.712983,$2200,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-1-true-bedroom-in-clinton-hill/7168628002.html, (Brooklyn)
OPEN HOUSE SUNDAY AUGUST 2ND FROM 1-4 PM IN MAHOPAC!,40.712983,$419000,,-73.878508,Jul 30,https://newyork.craigslist.org/wch/reb/d/mahopac-open-house-sunday-august-2nd/7168652546.html," (6 Ernest Lane, Mahopac)"
Sweet Light drenched loft  newly redone retains charm 1.5b,40.712983,$2695,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-sweet-light-drenched-loft/7168652273.html, (Clinton hill/Ft Greene)
OPEN HOUSE SATURDAY 8/1 & SUNDAY 8/2 FROM 1-3 PM IN WHITE PLAINS!,40.712983,$550000,,-73.878508,Jul 30,https://newyork.craigslist.org/wch/reb/d/white-plains-open-house-saturday-8-1/7168651567.html," (28 Stevens Street, White Plains)"
MODERN  1BDRM  APARTMENT  FOR RENT - UNIQUE!!!,40.712983,$1700,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-modern-1bdrm-apartment-for/7168650378.html, (SHEEPSHEAD BAY/HOMECREST)
New Luxury Garden Duplex Condo,40.712983,$1200000,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-new-luxury-garden-duplex-condo/7159963355.html, (Brooklyn)
New Luxury Condo Apartment,40.712983,$1030000,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-new-luxury-condo-apartment/7159963134.html," (Williamsburg, Brooklyn)"
King Size 2 bedrm!1000sqft!Near subway/laundry!Backyard!Storage!!,40.712983,$2400,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-king-size-2-bedrm1000sqftnear/7159748527.html, (Bed Stuy)
Renovated waterfront duplex apartment for sale,40.712983,$750000,,-73.878508,Jul 30,https://newyork.craigslist.org/jsy/reo/d/west-new-york-renovated-waterfront/7159962812.html, (North Bergen)
"King Size 1 bed!GREAT OFFER!Closet space,Near subway/laundry!MUST SEE!",40.712983,$1725,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-king-size-1-bedgreat/7159725252.html, (Crown Heights)
$1300000 / 1br - New Luxury Duplex Condo For Sale,40.712983,$1300000,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reb/d/staten-island-br-new-luxury-duplex/7155567478.html, (Brooklyn)
Super Sized 2 bed!900sq ft!Closet space!Separate entrances!MUST SEE!,40.712983,$2000,,-73.878508,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-super-sized-2-bed900sq/7164398830.html, (Bed Stuy)
"Excellent 2bed!Prime Locale!New appliances,Yard Access!Near subway!",40.717300,$2400,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-excellent-2bedprime-localenew/7160879681.html, (Bed Stuy)
"Excellent 2bed!Prime Locale!New appliances,Yard Access!Near subway!",40.717300,$2400,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-excellent-2bedprime-localenew/7164394123.html, (Bed Stuy)
BROWNSTONE BEAUTY!King Size 1.5 bedrm!Near laundry!Closet Space!!,40.717300,$1900,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-brownstone-beautyking-size-15/7151651693.html, (Stuyvesant Heights)
"Beautiful 1.5 bedrm!Great Area!Renovated,New Appliances!MUST SEE!",40.717300,$1900,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-beautiful-15-bedrmgreat/7151656234.html, (Bed Stuy)
"Amazing 1.5 bedrm!Outdoor space,Near subway/laundry!Closet space!!",40.717300,$2150,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-amazing-15-bedrmoutdoor/7166824400.html, (Stuyvesant Heights)
"2 bed 2 bath BEAUTY!W/D in unit!Outdoor Space!Near subway,MUST SEE!",40.717300,$2500,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-2-bed-2-bath-beautyw-in/7166769382.html, (Ocean Hill)
"Gorgeous 2 bed!King Size layout!BACKYARD,Renovated!Near subway!",40.717300,$2400,,-73.879200,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-gorgeous-2-bedking-size/7166791449.html, (Bed Stuy)
INVESTORS! 30 Unit Apartment Building For Sale - Access to Belt Pkwy,40.528561,$16500000,,-74.161217,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-investors-30-unit-apartment/7153645675.html," (Brooklyn, NY - BROKERS/AGENTS Welcome!)"
2 Family home! share driveway ! 6Br. 1722ft.Gravesend ! W.10.ST,40.528561,$1050000,,-74.161217,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-2-family-home-share-driveway/7163313601.html, (Brooklyn Bensonhurst Gravesend)
181 COLERIDGE ST.,40.528561,$2350000,,-74.161217,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-181-coleridge-st/7168648012.html, (MANHATTAN BEACH)
3008 WEST 22 ST. MULTI USE,40.528561,$8500000,,-74.161217,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-3008-west-22-st-multi-use/7168647773.html, (BROOKLYN)
370 OCEAN PKWY #2G,40.528561,$625000,,-74.161217,Jul 30,https://newyork.craigslist.org/brk/reb/d/staten-island-370-ocean-pkwy-2g/7168647543.html, (KENSINGTON)
Investment Property/Rental Property - 30 Units - 95% occupied,40.528561,$16500000,,-74.161217,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-investment-property-rental/7168647525.html," (Brooklyn, NY - ALL OFFERS CONSIDERED)"
📹4K POE IP SECURITY CAMERA SYSTEMS WITH NVR HOME VIDEO📹,40.528561,$0,,-74.161217,Jul 30,https://newyork.craigslist.org/mnh/reo/d/new-york-4k-poe-ip-security-camera/7155583217.html, (Surveillance Cameras)
2165 BRIGHAM STREET #6G,40.622500,$225000,,-73.965000,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2165-brigham-street-6g/7168647288.html, (SHEEPSHEAD BAY)
2026 PEARSON ST. #69A,40.622500,$163000,,-73.965000,Jul 30,https://newyork.craigslist.org/brk/reb/d/brooklyn-2026-pearson-st-69a/7168646959.html, (OLD MILL BASIN)
"2family house being used as 1 family,  2 bdrms in each (Woodward Ave)",40.622500,$660000,,-73.965000,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-2family-house-being-used/7168645718.html, (Westerleigh)
2 Br Amazing Apartment Kingdri Area,40.622500,$1800,,-73.965000,Jul 30,https://newyork.craigslist.org/brx/reb/d/bronx-2-br-amazing-apartment-kingdri/7163771473.html,
"5 Bedroom, 4 Bath Center Hall Colonial on Dead End Street (Wilson Ter)",40.622500,$1699000,,-73.965000,Jul 30,https://newyork.craigslist.org/stn/reb/d/staten-island-5-bedroom-4-bath-center/7168644394.html, (Emerson Hill)
Steps to Ft Greene Park & Downtown 1br,40.622500,$2495,,-73.965000,Jul 30,https://newyork.craigslist.org/brk/reo/d/brooklyn-steps-to-ft-greene-park/7163450055.html, (Ft Greene/Clinton Hill)
3 bed 1 bath,40.622500,$2000,,-73.965000,Jul 30,https://newyork.craigslist.org/brx/reb/d/bronx-3-bed-1-bath/7168644250.html," (Bronx, NY)"
230-11 GRAND CENTRAL PKWY. #A,40.597900,$340000,,-73.974300,Jul 30,https://newyork.craigslist.org/que/reb/d/oakland-gardens-grand-central-pkwy/7168643509.html, (OAKLAND GARDENS)
**HOUSE FOR SALE IN HEWLETT**,40.597900,$889000,,-73.974300,Jul 30,https://newyork.craigslist.org/que/reb/d/hewlett-house-for-sale-in-hewlett/7168643150.html, (HEWLETT)
